id,fake_label,x_min,y_min,x_max,y_max
00015960,1,178,71,243,178
00016191,1,163,57,247,234
00027593,0,0,0,0,0
00027398,0,0,0,0,0
00032015,0,0,0,0,0
00009434,1,0,109,152,200
00020037,0,0,0,0,0
00026916,0,0,0,0,0
00006291,1,17,15,97,128
00015050,1,199,154,254,225
00016848,1,168,158,246,252
00009356,1,14,92,204,204
00001176,1,46,12,127,232
00012155,1,186,12,249,99
00013725,1,4,191,172,253
00022812,0,0,0,0,0
00033565,0,0,0,0,0
00005881,1,12,69,228,181
00008352,1,85,20,244,159
00024199,0,0,0,0,0
00007286,1,43,103,106,185
00005406,1,88,46,245,239
00018607,0,0,0,0,0
00034811,0,0,0,0,0
00005728,1,33,160,200,224
00011608,1,164,108,232,183
00033688,0,0,0,0,0
00009945,1,153,58,217,245
00025141,0,0,0,0,0
00013923,1,147,8,205,115
00029117,0,0,0,0,0
00026710,0,0,0,0,0
00007156,1,75,11,170,222
00024590,0,0,0,0,0
00034457,0,0,0,0,0
00026727,0,0,0,0,0
00000148,1,129,88,210,200
00021090,0,0,0,0,0
00004195,1,104,42,204,108
00007072,1,110,70,171,177
00006036,1,110,138,246,231
00026010,0,0,0,0,0
00005043,1,166,99,235,185
00021011,0,0,0,0,0
00000044,1,89,94,235,249
00021356,0,0,0,0,0
00008942,1,110,171,231,248
00030465,0,0,0,0,0
00023836,0,0,0,0,0
00012017,1,188,19,252,85
00025197,0,0,0,0,0
00020949,0,0,0,0,0
00028137,0,0,0,0,0
00005660,1,37,71,189,163
00019932,0,0,0,0,0
00031794,0,0,0,0,0
00031705,0,0,0,0,0
00013109,1,72,135,147,204
00022318,0,0,0,0,0
00027444,0,0,0,0,0
00004389,1,146,93,220,194
00010823,1,24,196,220,251
00016427,1,17,15,179,167
00020375,0,0,0,0,0
00028374,0,0,0,0,0
00033611,0,0,0,0,0
00033679,0,0,0,0,0
00019298,0,0,0,0,0
00003267,1,154,110,245,200
00023771,0,0,0,0,0
00036476,0,0,0,0,0
00003596,1,155,41,240,174
00002695,1,0,90,117,200
00010330,1,195,43,254,197
00017625,1,109,4,166,84
00035336,0,0,0,0,0
00026722,0,0,0,0,0
00015320,1,145,38,251,181
00000938,1,68,93,173,179
00032315,0,0,0,0,0
00017638,1,6,192,121,254
00026453,0,0,0,0,0
00015467,1,186,51,241,202
00024304,0,0,0,0,0
00031564,0,0,0,0,0
00007391,1,157,53,218,182
00032861,0,0,0,0,0
00019496,0,0,0,0,0
00032025,0,0,0,0,0
00035464,0,0,0,0,0
00031017,0,0,0,0,0
00033193,0,0,0,0,0
00013402,1,92,199,192,254
00014459,1,30,32,207,179
00005285,1,190,156,250,213
00000205,1,48,52,247,190
00008953,1,128,175,183,244
00018337,0,0,0,0,0
00032472,0,0,0,0,0
00015489,1,139,131,235,248
00031635,0,0,0,0,0
00021307,0,0,0,0,0
00003142,1,168,81,241,162
00030165,0,0,0,0,0
00005805,1,147,10,218,224
00029326,0,0,0,0,0
00008365,1,96,196,169,252
00033185,0,0,0,0,0
00023851,0,0,0,0,0
00005672,1,173,33,231,221
00024172,0,0,0,0,0
00035062,0,0,0,0,0
00004502,1,155,91,219,201
00012463,1,129,125,243,232
00017025,1,155,38,213,185
00010062,1,194,10,254,138
00014273,1,167,59,243,141
00027999,0,0,0,0,0
00019111,0,0,0,0,0
00010505,1,21,82,185,225
00005099,1,64,43,193,140
00024319,0,0,0,0,0
00030218,0,0,0,0,0
00025956,0,0,0,0,0
00025744,0,0,0,0,0
00017245,1,131,113,225,176
00035619,0,0,0,0,0
00013696,1,121,169,215,253
00016595,1,94,64,220,207
00035344,0,0,0,0,0
00009995,1,149,194,230,249
00019634,0,0,0,0,0
00011807,1,5,176,150,244
00024526,0,0,0,0,0
00027416,0,0,0,0,0
00013216,1,164,194,250,252
00012452,1,160,117,240,181
00026976,0,0,0,0,0
00010444,1,130,148,246,242
00016158,1,162,61,226,213
00002425,1,82,131,218,220
00029861,0,0,0,0,0
00023793,0,0,0,0,0
00022656,0,0,0,0,0
00001888,1,55,110,180,226
00015500,1,63,60,180,224
00010712,1,155,107,228,190
00007013,1,10,63,151,143
00030888,0,0,0,0,0
00014817,1,33,60,89,126
00006011,1,88,142,252,243
00018222,1,13,82,206,138
00030334,0,0,0,0,0
00021979,0,0,0,0,0
00026153,0,0,0,0,0
00000504,1,188,140,247,207
00012661,1,5,195,151,250
00022257,0,0,0,0,0
00035348,0,0,0,0,0
00007560,1,90,99,237,211
00007474,1,148,96,243,221
00021569,0,0,0,0,0
00030311,0,0,0,0,0
00006212,1,31,32,189,244
00031728,0,0,0,0,0
00002949,1,127,5,224,85
00023938,0,0,0,0,0
00020995,0,0,0,0,0
00017367,1,128,154,192,221
00017927,1,94,175,242,241
00005017,1,41,67,177,135
00008301,1,199,58,254,186
00016870,1,57,179,250,240
00030158,0,0,0,0,0
00006387,1,17,56,151,221
00002100,1,52,148,131,245
00017703,1,161,170,222,254
00031542,0,0,0,0,0
00030196,0,0,0,0,0
00029941,0,0,0,0,0
00013500,1,63,75,169,205
00030996,0,0,0,0,0
00012069,1,36,188,118,254
00008106,1,81,0,177,221
00010526,1,113,32,231,175
00019688,0,0,0,0,0
00025727,0,0,0,0,0
00011771,1,149,121,205,188
00013785,1,73,103,159,226
00023157,0,0,0,0,0
00036376,0,0,0,0,0
00031834,0,0,0,0,0
00024604,0,0,0,0,0
00014303,1,1,195,126,253
00030397,0,0,0,0,0
00002083,1,169,181,246,253
00005709,1,106,60,243,221
00017957,1,52,196,247,253
00033507,0,0,0,0,0
00002741,1,57,157,225,247
00016063,1,156,111,225,224
00036271,0,0,0,0,0
00030194,0,0,0,0,0
00026256,0,0,0,0,0
00020137,0,0,0,0,0
00033713,0,0,0,0,0
00028582,0,0,0,0,0
00032339,0,0,0,0,0
00028134,0,0,0,0,0
00027099,0,0,0,0,0
00029609,0,0,0,0,0
00020932,0,0,0,0,0
00011036,1,193,18,254,253
00036388,0,0,0,0,0
00019588,0,0,0,0,0
00003845,1,66,2,150,106
00001021,1,92,9,174,163
00006677,1,103,78,235,136
00008770,1,47,10,217,233
00026696,0,0,0,0,0
00010095,1,20,148,182,227
00027678,0,0,0,0,0
00018004,1,159,133,249,233
00015870,1,65,86,198,203
00022729,0,0,0,0,0
00033872,0,0,0,0,0
00032906,0,0,0,0,0
00011525,1,6,131,88,224
00002456,1,101,128,175,215
00009249,1,58,174,215,231
00008391,1,63,91,121,223
00008026,1,93,181,164,251
00022071,0,0,0,0,0
00020579,0,0,0,0,0
00009376,1,50,164,113,238
00000908,1,19,112,200,246
00012970,1,190,88,250,212
00027281,0,0,0,0,0
00015429,1,90,51,234,144
00018528,0,0,0,0,0
00030104,0,0,0,0,0
00009540,1,4,33,217,146
00034026,0,0,0,0,0
00015010,1,101,161,164,232
00027686,0,0,0,0,0
00014150,1,152,44,210,147
00025210,0,0,0,0,0
00023681,0,0,0,0,0
00036465,0,0,0,0,0
00008338,1,101,66,251,138
00009351,1,76,171,182,251
00002610,1,48,106,128,222
00006146,1,118,181,178,248
00011748,1,56,64,230,165
00006215,1,95,176,186,234
00014152,1,93,11,186,93
00008541,1,56,181,157,253
00012164,1,142,41,233,175
00028945,0,0,0,0,0
00012519,1,130,113,234,184
00010301,1,7,81,131,226
00027808,0,0,0,0,0
00008343,1,12,53,188,214
00006812,1,197,9,252,153
00003230,1,66,155,197,249
00029297,0,0,0,0,0
00007133,1,86,84,194,184
00015517,1,70,23,138,233
00000569,1,125,134,187,239
00033879,0,0,0,0,0
00007986,1,117,186,238,250
00018328,0,0,0,0,0
00005787,1,107,151,203,222
00011148,1,154,127,250,220
00003100,1,137,108,244,165
00035578,0,0,0,0,0
00004337,1,41,195,233,252
00019567,0,0,0,0,0
00019433,0,0,0,0,0
00031256,0,0,0,0,0
00016145,1,178,172,250,227
00024676,0,0,0,0,0
00032781,0,0,0,0,0
00035028,0,0,0,0,0
00015284,1,196,63,251,163
00015417,1,125,98,243,193
00007218,1,98,67,245,165
00001791,1,145,123,216,214
00021099,0,0,0,0,0
00035637,0,0,0,0,0
00020205,0,0,0,0,0
00006740,1,48,183,128,244
00013315,1,22,153,116,208
00019081,0,0,0,0,0
00005469,1,56,192,169,253
00020393,0,0,0,0,0
00012682,1,62,149,227,208
00017800,1,110,106,253,210
00027034,0,0,0,0,0
00028042,0,0,0,0,0
00007043,1,34,73,189,157
00027223,0,0,0,0,0
00034319,0,0,0,0,0
00016004,1,63,63,216,118
00026975,0,0,0,0,0
00004022,1,161,146,236,203
00003469,1,103,156,227,232
00023956,0,0,0,0,0
00029995,0,0,0,0,0
00021862,0,0,0,0,0
00030490,0,0,0,0,0
00032759,0,0,0,0,0
00002816,1,99,97,154,197
00013545,1,33,170,246,236
00004794,1,101,103,250,217
00020189,0,0,0,0,0
00000316,1,63,62,175,202
00035202,0,0,0,0,0
00029626,0,0,0,0,0
00028905,0,0,0,0,0
00001916,1,176,189,235,249
00035452,0,0,0,0,0
00029660,0,0,0,0,0
00005761,1,76,138,182,209
00035346,0,0,0,0,0
00030522,0,0,0,0,0
00019351,0,0,0,0,0
00012262,1,180,159,246,221
00006657,1,31,95,253,207
00006363,1,105,170,200,240
00018117,1,24,43,239,211
00027417,0,0,0,0,0
00027418,0,0,0,0,0
00016546,1,70,159,180,247
00016304,1,101,7,172,207
00029684,0,0,0,0,0
00019702,0,0,0,0,0
00016322,1,149,111,235,196
00026445,0,0,0,0,0
00010310,1,128,129,197,221
00001238,1,79,72,181,234
00002814,1,119,145,197,230
00023997,0,0,0,0,0
00014203,1,144,144,229,214
00027013,0,0,0,0,0
00016471,1,110,23,178,100
00030995,0,0,0,0,0
00029102,0,0,0,0,0
00002184,1,84,179,149,251
00035468,0,0,0,0,0
00011415,1,96,7,213,252
00005197,1,13,112,112,183
00006548,1,162,34,242,249
00023531,0,0,0,0,0
00012660,1,69,56,165,197
00031883,0,0,0,0,0
00008901,1,92,113,173,240
00010407,1,8,1,131,122
00013489,1,33,38,212,144
00030026,0,0,0,0,0
00012989,1,66,19,223,172
00007509,1,199,98,254,212
00030187,0,0,0,0,0
00000876,1,129,10,188,169
00030638,0,0,0,0,0
00003994,1,109,54,242,185
00027723,0,0,0,0,0
00031446,0,0,0,0,0
00033253,0,0,0,0,0
00015002,1,122,64,187,199
00007583,1,66,193,138,248
00020350,0,0,0,0,0
00016464,1,199,17,254,182
00016488,1,25,121,193,218
00016580,1,112,194,240,251
00008080,1,156,69,223,146
00025540,0,0,0,0,0
00026467,0,0,0,0,0
00028554,0,0,0,0,0
00016994,1,0,54,227,129
00021157,0,0,0,0,0
00006441,1,108,69,251,206
00025161,0,0,0,0,0
00025149,0,0,0,0,0
00012773,1,36,13,150,117
00029804,0,0,0,0,0
00017645,1,150,121,232,222
00032849,0,0,0,0,0
00026621,0,0,0,0,0
00031051,0,0,0,0,0
00013532,1,14,69,251,153
00001388,1,177,34,236,209
00011642,1,182,152,238,209
00035707,0,0,0,0,0
00024373,0,0,0,0,0
00018612,0,0,0,0,0
00029934,0,0,0,0,0
00015228,1,106,102,190,199
00005441,1,70,124,150,197
00017828,1,182,186,241,250
00013890,1,52,84,246,250
00013805,1,168,184,233,243
00010785,1,175,104,251,253
00017330,1,32,127,111,243
00030986,0,0,0,0,0
00028843,0,0,0,0,0
00027712,0,0,0,0,0
00018364,0,0,0,0,0
00029767,0,0,0,0,0
00002770,1,1,89,207,206
00035467,0,0,0,0,0
00014799,1,187,75,250,213
00014177,1,58,3,175,139
00014755,1,198,170,254,226
00029975,0,0,0,0,0
00008630,1,27,47,198,155
00021073,0,0,0,0,0
00000350,1,127,59,203,226
00034459,0,0,0,0,0
00032142,0,0,0,0,0
00031925,0,0,0,0,0
00027654,0,0,0,0,0
00002310,1,40,109,112,211
00008915,1,65,161,191,237
00019399,0,0,0,0,0
00016409,1,52,122,141,223
00034023,0,0,0,0,0
00028232,0,0,0,0,0
00029495,0,0,0,0,0
00014972,1,123,134,243,192
00007443,1,81,90,158,189
00000168,1,17,18,168,151
00024253,0,0,0,0,0
00019187,0,0,0,0,0
00020482,0,0,0,0,0
00022608,0,0,0,0,0
00001645,1,147,155,252,214
00001060,1,30,41,251,151
00010607,1,194,23,254,207
00013365,1,160,18,238,137
00016835,1,4,138,177,199
00003613,1,92,1,208,236
00013650,1,197,194,254,250
00018147,1,147,131,237,213
00025400,0,0,0,0,0
00005941,1,196,5,253,199
00033511,0,0,0,0,0
00002761,1,104,7,216,141
00023845,0,0,0,0,0
00028874,0,0,0,0,0
00022576,0,0,0,0,0
00021764,0,0,0,0,0
00003504,1,55,147,171,233
00000248,1,113,24,252,145
00028178,0,0,0,0,0
00026810,0,0,0,0,0
00001941,1,120,31,253,200
00007181,1,56,22,205,191
00008545,1,33,139,92,252
00000451,1,12,28,105,112
00008680,1,137,32,235,248
00026295,0,0,0,0,0
00026742,0,0,0,0,0
00028564,0,0,0,0,0
00016727,1,143,158,248,238
00033450,0,0,0,0,0
00032736,0,0,0,0,0
00028410,0,0,0,0,0
00004721,1,130,5,193,157
00033926,0,0,0,0,0
00036346,0,0,0,0,0
00004546,1,50,33,209,147
00033736,0,0,0,0,0
00019166,0,0,0,0,0
00001064,1,14,192,125,254
00026973,0,0,0,0,0
00007892,1,159,118,238,185
00019133,0,0,0,0,0
00011800,1,28,30,177,175
00027610,0,0,0,0,0
00003265,1,33,80,244,210
00007553,1,23,144,236,211
00032859,0,0,0,0,0
00011189,1,54,125,250,226
00022069,0,0,0,0,0
00001749,1,122,101,216,181
00003662,1,47,150,176,221
00029885,0,0,0,0,0
00024824,0,0,0,0,0
00012132,1,102,24,235,219
00006910,1,13,123,132,201
00011314,1,141,70,253,181
00027412,0,0,0,0,0
00020979,0,0,0,0,0
00024309,0,0,0,0,0
00015712,1,119,130,222,254
00017992,1,50,0,116,240
00011129,1,10,22,138,225
00015574,1,176,6,248,89
00008936,1,48,181,173,247
00017068,1,185,106,241,178
00022187,0,0,0,0,0
00011916,1,66,21,216,186
00014862,1,179,27,249,209
00034666,0,0,0,0,0
00005662,1,136,64,194,187
00026404,0,0,0,0,0
00015460,1,174,135,251,199
00014789,1,144,8,253,189
00034470,0,0,0,0,0
00009428,1,43,112,180,172
00034356,0,0,0,0,0
00030700,0,0,0,0,0
00030589,0,0,0,0,0
00032028,0,0,0,0,0
00023474,0,0,0,0,0
00024370,0,0,0,0,0
00034989,0,0,0,0,0
00027144,0,0,0,0,0
00025493,0,0,0,0,0
00034213,0,0,0,0,0
00027496,0,0,0,0,0
00034281,0,0,0,0,0
00032361,0,0,0,0,0
00009092,1,53,123,181,183
00035453,0,0,0,0,0
00004480,1,52,55,194,177
00032918,0,0,0,0,0
00018506,0,0,0,0,0
00022452,0,0,0,0,0
00009090,1,91,88,253,210
00013618,1,75,109,174,196
00031666,0,0,0,0,0
00002006,1,72,127,202,219
00012385,1,2,118,192,207
00016272,1,20,7,100,66
00019215,0,0,0,0,0
00024471,0,0,0,0,0
00031896,0,0,0,0,0
00001107,1,14,79,153,165
00006811,1,99,196,206,251
00030417,0,0,0,0,0
00004027,1,156,126,225,245
00020725,0,0,0,0,0
00006326,1,81,175,176,249
00034117,0,0,0,0,0
00000721,1,27,185,232,242
00022409,0,0,0,0,0
00023878,0,0,0,0,0
00035764,0,0,0,0,0
00030646,0,0,0,0,0
00019598,0,0,0,0,0
00014795,1,115,18,242,214
00025255,0,0,0,0,0
00024537,0,0,0,0,0
00026405,0,0,0,0,0
00005806,1,160,74,228,219
00023450,0,0,0,0,0
00014465,1,43,12,208,193
00001087,1,155,107,236,215
00024839,0,0,0,0,0
00022202,0,0,0,0,0
00011755,1,161,168,254,249
00017214,1,67,116,144,227
00015689,1,49,11,139,238
00015715,1,179,152,237,237
00014054,1,169,182,248,241
00026179,0,0,0,0,0
00006780,1,91,153,199,250
00028085,0,0,0,0,0
00021983,0,0,0,0,0
00002333,1,134,32,250,181
00025542,0,0,0,0,0
00035355,0,0,0,0,0
00026926,0,0,0,0,0
00035077,0,0,0,0,0
00026892,0,0,0,0,0
00013361,1,80,100,171,183
00020686,0,0,0,0,0
00026915,0,0,0,0,0
00002146,1,13,161,203,232
00031427,0,0,0,0,0
00014826,1,133,139,229,247
00027143,0,0,0,0,0
00027923,0,0,0,0,0
00024262,0,0,0,0,0
00009579,1,176,64,249,194
00022790,0,0,0,0,0
00013515,1,70,60,224,204
00017192,1,182,118,247,199
00032727,0,0,0,0,0
00001312,1,7,89,143,219
00015240,1,64,78,138,219
00024815,0,0,0,0,0
00014126,1,87,79,191,223
00035784,0,0,0,0,0
00006879,1,23,147,211,231
00003609,1,91,137,172,236
00034492,0,0,0,0,0
00036132,0,0,0,0,0
00013985,1,156,139,233,233
00033067,0,0,0,0,0
00015725,1,4,128,188,193
00014300,1,129,178,209,238
00032326,0,0,0,0,0
00032066,0,0,0,0,0
00028958,0,0,0,0,0
00002640,1,148,169,221,225
00004037,1,145,143,215,246
00008675,1,189,51,252,149
00022550,0,0,0,0,0
00023708,0,0,0,0,0
00012286,1,62,186,193,242
00029028,0,0,0,0,0
00007935,1,171,160,253,227
00000602,1,56,118,230,231
00023512,0,0,0,0,0
00002969,1,134,137,236,246
00008215,1,28,90,108,205
00003702,1,89,157,190,252
00017803,1,114,57,212,174
00010176,1,48,112,172,200
00028467,0,0,0,0,0
00002860,1,13,104,74,201
00028495,0,0,0,0,0
00001917,1,25,139,134,207
00000410,1,72,186,190,252
00004213,1,78,117,142,243
00016074,1,88,83,190,218
00003828,1,16,64,229,189
00003351,1,36,85,187,222
00008137,1,90,134,149,225
00012065,1,154,9,215,235
00017373,1,175,88,250,219
00017121,1,78,65,183,206
00006509,1,34,37,125,109
00021007,0,0,0,0,0
00035169,0,0,0,0,0
00020688,0,0,0,0,0
00031469,0,0,0,0,0
00007153,1,22,44,237,165
00025817,0,0,0,0,0
00030036,0,0,0,0,0
00002791,1,85,110,231,235
00018844,0,0,0,0,0
00006310,1,54,122,162,252
00013996,1,192,38,252,104
00035791,0,0,0,0,0
00033112,0,0,0,0,0
00029217,0,0,0,0,0
00020561,0,0,0,0,0
00000222,1,122,3,213,77
00021414,0,0,0,0,0
00009300,1,174,53,242,235
00031002,0,0,0,0,0
00028505,0,0,0,0,0
00011926,1,0,128,132,221
00033594,0,0,0,0,0
00015354,1,184,18,252,152
00007118,1,113,68,190,224
00034434,0,0,0,0,0
00026965,0,0,0,0,0
00031231,0,0,0,0,0
00027407,0,0,0,0,0
00012554,1,111,111,180,168
00036212,0,0,0,0,0
00003453,1,69,115,143,220
00016291,1,170,192,241,248
00014186,1,120,167,210,248
00031720,0,0,0,0,0
00026273,0,0,0,0,0
00025223,0,0,0,0,0
00001823,1,177,47,249,216
00034918,0,0,0,0,0
00024509,0,0,0,0,0
00012982,1,114,70,191,173
00034976,0,0,0,0,0
00007889,1,96,195,224,252
00035737,0,0,0,0,0
00002153,1,193,44,252,203
00005327,1,152,154,251,236
00023775,0,0,0,0,0
00033574,0,0,0,0,0
00018725,0,0,0,0,0
00026272,0,0,0,0,0
00022123,0,0,0,0,0
00005269,1,88,10,194,77
00032342,0,0,0,0,0
00012508,1,24,63,191,226
00030974,0,0,0,0,0
00006742,1,115,52,175,170
00026814,0,0,0,0,0
00034328,0,0,0,0,0
00027449,0,0,0,0,0
00019011,0,0,0,0,0
00035862,0,0,0,0,0
00027922,0,0,0,0,0
00026487,0,0,0,0,0
00036328,0,0,0,0,0
00031516,0,0,0,0,0
00030378,0,0,0,0,0
00020250,0,0,0,0,0
00020135,0,0,0,0,0
00003422,1,112,157,193,216
00036324,0,0,0,0,0
00028991,0,0,0,0,0
00005450,1,34,71,103,168
00015427,1,24,116,113,182
00013260,1,12,15,172,166
00024785,0,0,0,0,0
00034290,0,0,0,0,0
00036175,0,0,0,0,0
00008802,1,2,73,187,131
00002863,1,15,37,130,253
00001650,1,70,113,147,177
00032226,0,0,0,0,0
00031775,0,0,0,0,0
00008408,1,94,147,153,219
00017699,1,199,20,254,135
00030264,0,0,0,0,0
00036276,0,0,0,0,0
00011824,1,65,159,171,237
00007319,1,100,156,170,231
00027457,0,0,0,0,0
00019485,0,0,0,0,0
00015266,1,196,193,251,251
00013308,1,177,141,235,208
00008049,1,195,166,250,247
00021490,0,0,0,0,0
00019694,0,0,0,0,0
00023076,0,0,0,0,0
00015068,1,62,36,215,193
00006382,1,65,176,219,244
00000328,1,111,163,250,223
00000232,1,44,56,193,122
00026921,0,0,0,0,0
00013333,1,75,156,211,243
00033280,0,0,0,0,0
00013955,1,143,148,202,220
00001187,1,82,128,251,183
00011646,1,18,149,120,218
00000838,1,155,128,234,210
00009574,1,175,71,253,224
00036003,0,0,0,0,0
00012470,1,25,23,113,129
00035530,0,0,0,0,0
00026122,0,0,0,0,0
00008268,1,85,108,177,198
00008197,1,175,151,235,228
00031698,0,0,0,0,0
00028975,0,0,0,0,0
00009301,1,84,139,210,237
00007229,1,184,35,249,100
00020477,0,0,0,0,0
00002210,1,128,114,252,202
00024147,0,0,0,0,0
00033287,0,0,0,0,0
00027037,0,0,0,0,0
00017387,1,104,23,202,193
00032942,0,0,0,0,0
00028548,0,0,0,0,0
00005938,1,88,2,177,177
00020802,0,0,0,0,0
00001262,1,167,12,243,213
00033120,0,0,0,0,0
00007406,1,17,130,125,239
00002360,1,53,59,168,184
00009792,1,61,193,222,251
00021532,0,0,0,0,0
00000477,1,99,154,157,222
00010951,1,147,183,209,239
00015911,1,62,16,145,250
00031213,0,0,0,0,0
00004049,1,129,128,198,246
00035107,0,0,0,0,0
00014711,1,114,18,242,253
00007537,1,76,156,162,219
00027806,0,0,0,0,0
00019892,0,0,0,0,0
00000260,1,103,199,160,254
00010912,1,49,80,238,199
00030407,0,0,0,0,0
00019089,0,0,0,0,0
00012831,1,97,99,187,186
00029009,0,0,0,0,0
00000386,1,32,48,160,144
00031870,0,0,0,0,0
00006429,1,4,33,240,254
00003538,1,62,156,118,240
00025968,0,0,0,0,0
00012991,1,26,63,164,151
00003951,1,2,158,66,240
00022889,0,0,0,0,0
00028201,0,0,0,0,0
00016314,1,114,81,185,253
00020776,0,0,0,0,0
00010123,1,49,80,170,207
00002702,1,56,60,249,172
00032561,0,0,0,0,0
00027266,0,0,0,0,0
00016943,1,22,154,191,241
00023139,0,0,0,0,0
00017288,1,159,179,238,244
00015608,1,46,2,128,254
00000548,1,45,30,228,246
00002678,1,13,54,79,140
00009011,1,137,90,248,252
00017057,1,20,55,239,192
00008082,1,154,42,241,134
00019203,0,0,0,0,0
00012711,1,88,3,206,105
00034886,0,0,0,0,0
00020079,0,0,0,0,0
00026019,0,0,0,0,0
00022086,0,0,0,0,0
00028763,0,0,0,0,0
00010812,1,153,84,223,239
00033825,0,0,0,0,0
00030640,0,0,0,0,0
00023246,0,0,0,0,0
00013682,1,53,67,152,150
00020692,0,0,0,0,0
00004942,1,27,181,174,253
00027029,0,0,0,0,0
00016832,1,125,6,195,91
00019100,0,0,0,0,0
00025947,0,0,0,0,0
00019835,0,0,0,0,0
00011830,1,194,188,254,249
00025320,0,0,0,0,0
00033339,0,0,0,0,0
00004686,1,33,37,223,101
00006506,1,103,59,225,215
00020839,0,0,0,0,0
00024955,0,0,0,0,0
00012025,1,54,194,146,252
00028906,0,0,0,0,0
00023310,0,0,0,0,0
00032177,0,0,0,0,0
00028987,0,0,0,0,0
00012531,1,52,138,170,252
00021533,0,0,0,0,0
00012959,1,89,124,219,254
00011918,1,184,182,243,249
00012100,1,83,155,239,233
00034143,0,0,0,0,0
00015014,1,147,61,206,184
00035092,0,0,0,0,0
00033106,0,0,0,0,0
00012102,1,145,83,253,181
00014518,1,19,55,103,131
00019061,0,0,0,0,0
00020231,0,0,0,0,0
00010031,1,142,19,227,173
00006760,1,7,14,240,199
00008374,1,173,2,233,157
00010676,1,111,137,241,213
00016766,1,170,84,253,140
00032911,0,0,0,0,0
00015326,1,171,157,238,218
00002865,1,160,98,223,161
00018010,1,132,3,207,232
00027369,0,0,0,0,0
00021993,0,0,0,0,0
00022526,0,0,0,0,0
00002871,1,154,184,252,249
00010641,1,134,198,224,253
00003989,1,103,119,217,254
00009972,1,90,3,198,144
00002351,1,96,142,194,219
00023152,0,0,0,0,0
00005513,1,77,165,216,235
00023576,0,0,0,0,0
00016903,1,168,162,238,225
00035925,0,0,0,0,0
00013020,1,90,184,202,245
00005215,1,53,8,138,66
00035471,0,0,0,0,0
00032764,0,0,0,0,0
00007187,1,136,49,249,123
00003164,1,79,51,241,234
00012093,1,31,130,134,231
00031266,0,0,0,0,0
00004004,1,65,158,233,232
00010508,1,72,111,239,182
00007405,1,179,36,252,178
00006626,1,67,164,166,221
00011195,1,182,26,238,125
00003017,1,174,71,250,162
00032547,0,0,0,0,0
00030019,0,0,0,0,0
00012153,1,69,114,230,236
00029170,0,0,0,0,0
00012217,1,119,75,206,229
00029615,0,0,0,0,0
00036331,0,0,0,0,0
00028490,0,0,0,0,0
00012587,1,135,16,195,168
00030775,0,0,0,0,0
00004844,1,6,63,92,244
00028715,0,0,0,0,0
00014852,1,24,76,147,153
00003473,1,82,95,232,167
00014325,1,183,198,246,253
00017180,1,152,39,240,178
00026784,0,0,0,0,0
00027777,0,0,0,0,0
00026924,0,0,0,0,0
00006635,1,169,56,226,201
00029175,0,0,0,0,0
00004786,1,101,160,169,238
00011105,1,68,192,207,247
00015484,1,199,26,254,173
00010164,1,106,45,193,180
00025045,0,0,0,0,0
00018906,0,0,0,0,0
00036436,0,0,0,0,0
00023677,0,0,0,0,0
00013499,1,157,153,212,223
00011388,1,94,147,193,240
00006551,1,72,33,236,109
00021953,0,0,0,0,0
00029396,0,0,0,0,0
00035615,0,0,0,0,0
00028963,0,0,0,0,0
00030529,0,0,0,0,0
00032271,0,0,0,0,0
00024237,0,0,0,0,0
00001581,1,111,131,225,203
00007677,1,88,189,247,254
00034321,0,0,0,0,0
00033129,0,0,0,0,0
00014112,1,103,10,187,127
00000092,1,105,5,219,147
00026402,0,0,0,0,0
00017202,1,155,169,223,226
00011661,1,56,177,153,251
00019238,0,0,0,0,0
00029261,0,0,0,0,0
00006706,1,96,142,173,228
00011324,1,159,43,221,157
00010480,1,26,48,215,134
00000322,1,83,192,231,249
00021351,0,0,0,0,0
00020985,0,0,0,0,0
00010276,1,138,104,244,209
00004292,1,190,83,246,210
00010702,1,130,89,214,177
00035953,0,0,0,0,0
00000195,1,125,194,192,249
00032623,0,0,0,0,0
00029604,0,0,0,0,0
00008839,1,12,160,213,215
00007375,1,93,92,197,219
00006070,1,58,179,174,246
00031565,0,0,0,0,0
00002517,1,68,3,185,237
00033020,0,0,0,0,0
00014639,1,160,59,237,235
00009247,1,61,98,124,163
00018499,0,0,0,0,0
00005255,1,175,193,246,248
00020517,0,0,0,0,0
00015136,1,94,52,151,184
00009124,1,150,28,217,159
00033578,0,0,0,0,0
00017408,1,151,57,215,183
00029479,0,0,0,0,0
00030422,0,0,0,0,0
00028621,0,0,0,0,0
00017307,1,159,27,236,192
00001748,1,150,137,244,235
00012791,1,38,163,183,251
00024765,0,0,0,0,0
00024411,0,0,0,0,0
00028911,0,0,0,0,0
00007504,1,160,16,231,251
00011226,1,145,45,231,111
00010637,1,91,64,155,198
00005340,1,122,61,245,138
00018246,1,9,53,252,247
00016417,1,160,74,222,181
00009076,1,99,24,202,119
00015932,1,71,17,132,126
00034308,0,0,0,0,0
00034174,0,0,0,0,0
00008914,1,61,82,123,183
00017383,1,64,55,220,249
00028466,0,0,0,0,0
00013334,1,80,112,178,174
00034088,0,0,0,0,0
00007197,1,41,17,111,139
00027064,0,0,0,0,0
00001350,1,183,48,254,194
00003554,1,146,10,216,93
00023522,0,0,0,0,0
00032705,0,0,0,0,0
00025463,0,0,0,0,0
